Question ID,Sentence Position,Answer,Pronouns,Top Pronoun,Top Q Mismatch,Clean Q Scores,Top IR Mismatch,Clean IR Scores,category
4738,2,henry_james,"['his', 'his', 'his']",his,0,"edith_wharton:0.0419741907868, robert_louis_stevenson:0.0301069338494, thomas_hardy:0.0237010871419, johann_wolfgang_von_goethe:0.020457631545, hesiod:0.0196585949461, jorge_luis_borges:0.0193676165524, marcel_proust:0.0155771454253, theodore_dreiser:0.0155196664301, jane_austen:0.0137402788613, henry_james:0.011686454113, gertrude_stein:0.0115526122747, rainer_maria_rilke:0.0108034681488, saul_bellow:0.0103578486173, george_eliot:0.0100933436619, george_eliot:0.0100933436619, stephen_crane:0.00911977997115, elizabeth_barrett_browning:0.00906292511096, walt_whitman:0.00896072722901, thomas_mann:0.00800537485528, walter_scott:0.0073271548382",0,"henry_james:3.25101417202, edith_wharton:2.34387810851, gertrude_stein:2.28294540447, jane_austen:2.274452227, walt_whitman:2.22996510577, samuel_johnson:2.13354529986, samuel_beckett:2.12420673058, leo_tolstoy:2.11530616064, walter_scott:2.04227927818, anthony_trollope:2.02478655138, rudyard_kipling:2.01849011099, joseph_conrad:1.91999326102, oscar_wilde:1.85514829752, elizabeth_barrett_browning:1.83850492737, john_keats:1.8173922109",lit
4738,3,henry_james,"['his', 'his', 'his']",his,0,"edith_wharton:0.0339242810475, robert_louis_stevenson:0.03390567748, thomas_hardy:0.0169849652787, theodore_dreiser:0.0149693856055, jane_austen:0.0141887478277, marcel_proust:0.0130060848813, henry_james:0.0118780669584, johann_wolfgang_von_goethe:0.0114134737025, gertrude_stein:0.0107105216022, rainer_maria_rilke:0.0104784171404, jorge_luis_borges:0.0101771606193, walt_whitman:0.00960392200974, saul_bellow:0.009022028726, stephen_crane:0.00860402220335, george_eliot:0.0085730642139, george_eliot:0.0085730642139, elizabeth_barrett_browning:0.00836486268514, william_faulkner:0.0083071465777, hesiod:0.00812564456654, truman_capote:0.00742766267142",0,"henry_james:5.91290937778, jane_austen:2.32393830924, walt_whitman:2.15109828405, walter_scott:2.09391269184, gertrude_stein:2.06027830625, samuel_johnson:1.89193229463, edith_wharton:1.88393968022, leo_tolstoy:1.80257437905, samuel_beckett:1.79696875934, rudyard_kipling:1.77192598878, anthony_trollope:1.76345549361, joseph_conrad:1.73569828125, herman_melville:1.70723622199, wallace_stevens:1.6974617983, oscar_wilde:1.63998637578",lit
4738,4,henry_james,"['his', 'his', 'his']",his,0,"henry_james:0.0397135149005, edith_wharton:0.0366419862199, theodore_dreiser:0.0225267521083, robert_louis_stevenson:0.0211093231563, thomas_hardy:0.0175820958594, gertrude_stein:0.0151565472283, stephen_crane:0.0137402467798, saul_bellow:0.013545308372, jane_austen:0.0135391729513, walt_whitman:0.0127041889929, william_faulkner:0.0121461784248, johann_wolfgang_von_goethe:0.0113935210501, sylvia_plath:0.0101803976615, george_eliot:0.0100305174725, george_eliot:0.0100305174725, marcel_proust:0.00925735432627, thomas_mann:0.00867061650253, walter_scott:0.00840158105628, virginia_woolf:0.0082530538311, truman_capote:0.00817908124532, edgar_allan_poe:0.00797623838436",0,"henry_james:6.90121687761, walter_scott:2.56359630395, jane_austen:2.41319119804, gertrude_stein:2.14521230001, walt_whitman:1.91294462609, john_steinbeck:1.86081129797, d._h._lawrence:1.85738849408, anthony_trollope:1.85493465183, truman_capote:1.83913881299, joseph_conrad:1.81844387784, charles_dickens:1.79249515096, oscar_wilde:1.70152231801, edith_wharton:1.68627578663, sylvia_plath:1.68170661627, wallace_stevens:1.66804344762, thomas_hardy:1.62727525537, w._somerset_maugham:1.59030660363",lit
147466,0,a_portrait_of_the_artist_as_a_young_man,['he'],he,5,"robinson_crusoe:0.366072224988, dubliners:0.165925670538, death_in_venice:0.114446305331, a_portrait_of_the_artist_as_a_young_man:0.0513936239254, a_hero_of_our_time:0.0351298597774, light_in_august:0.0168742172297, silent_cry:0.00985995276136, the_celebrated_jumping_frog_of_calaveras_county:0.00780877922765, leaves_of_grass:0.007722748963, the_raven:0.0069628010079, bernard_malamud:0.00664474094855, the_rivals:0.0061699074381, the_little_foxes:0.00595768052708, f._scott_fitzgerald:0.005768237977, isaac_bashevis_singer:0.00569681260696, animal_farm:0.00544004695785, in_search_of_lost_time:0.00516724891099, jane_eyre_(character):0.00489692783891, dream_of_the_red_chamber:0.00477180348837, louisa_may_alcott:0.00454104377198",5,"the_sound_and_the_fury:5.29580799768, to_the_lighthouse:3.58973651791, ethan_frome:3.56973118997, a_hero_of_our_time:3.1175759281, dubliners:2.9457925132, notes_from_underground:2.90603008125, the_hollow_men:2.85500696165, stephen_vincent_benet:2.85500696165, kate_chopin:2.85500696165, beloved_(novel):2.85500696165, the_catcher_in_the_rye:2.81089778222, the_temple_of_the_golden_pavilion:2.72949506029, carlos_fuentes:2.72427277874, the_love_song_of_j._alfred_prufrock:2.69864114088, robert_burns:2.5663193025, dover_beach:2.3868208692, the_sorrows_of_young_werther:2.3561600903, leaves_of_grass:2.22899944547, in_search_of_lost_time:2.13582010269, stephen_crane:2.1184540645",lit
147466,1,a_portrait_of_the_artist_as_a_young_man,['he'],he,5,"a_portrait_of_the_artist_as_a_young_man:0.103134081572, dubliners:0.0762157294816, a_hero_of_our_time:0.0622247236211, robinson_crusoe:0.0552464334884, the_raven:0.046673849935, death_in_venice:0.0402475067015, animal_farm:0.0235219339702, sartor_resartus:0.0206058564365, finnegans_wake:0.0193410543744, louisa_may_alcott:0.0175175111892, the_celebrated_jumping_frog_of_calaveras_county:0.0163669049496, ozymandias:0.0161386313916, the_rivals:0.0120321442656, light_in_august:0.00981579218639, horace:0.00730365298017, in_search_of_lost_time:0.00681502376233, notes_from_underground:0.00656075340836, alexander_pope:0.00625156353146, pale_fire:0.00597977779591, ivan_turgenev:0.00579563453014",3,"lewis_carroll:2.53555780919, jonathan_swift:2.50138981106, percy_bysshe_shelley:2.43601556001, hart_crane:2.19429719884, joseph_conrad:2.04316555341, jean_genet:1.98240132882, stephen_crane:1.96791602918",lit
147466,2,a_portrait_of_the_artist_as_a_young_man,['he'],he,5,"a_portrait_of_the_artist_as_a_young_man:0.148435544455, the_raven:0.0318988270874, dubliners:0.0317888328304, a_hero_of_our_time:0.0302438396222, death_in_venice:0.0199331333048, louisa_may_alcott:0.0187083002844, finnegans_wake:0.0148746478667, sartor_resartus:0.0138968317681, mrs_dalloway:0.0132095177668, sarah_orne_jewett:0.0118099184921, animal_farm:0.011397440417, the_picture_of_dorian_gray:0.00953818644094, the_celebrated_jumping_frog_of_calaveras_county:0.00804123716229, the_rape_of_the_lock:0.00784492355837, dracula:0.00640382461286, notes_from_underground:0.00622249543898, one_hundred_years_of_solitude:0.00621640167366, robinson_crusoe:0.00601928346673, silent_cry:0.00595402042907, the_color_purple:0.00595118789437",2,"lolita:2.83779361646, george_orwell:2.20666383789, george_orwell:2.20666383789, w._b._yeats:2.00535504758, joseph_conrad:1.96510108289, oscar_wilde:1.86675042064, stephen_crane:1.8559328413, franz_kafka:1.81107640028, sylvia_plath:1.7947356514, jack_kerouac:1.79140681875",lit
147466,3,a_portrait_of_the_artist_as_a_young_man,['he'],he,5,"a_portrait_of_the_artist_as_a_young_man:0.341139812399, dubliners:0.0539801957967, the_raven:0.0240832129317, finnegans_wake:0.0238180432765, sartor_resartus:0.0194802026359, a_hero_of_our_time:0.0170791342241, death_in_venice:0.0163287905887, louisa_may_alcott:0.0145351140812, mrs_dalloway:0.0131302063316, animal_farm:0.00978444728464, the_celebrated_jumping_frog_of_calaveras_county:0.00924589090806, the_picture_of_dorian_gray:0.00869834577861, light_in_august:0.00731757492935, sarah_orne_jewett:0.00662857252601, ivanhoe:0.0054838862327, f._scott_fitzgerald:0.00505444239156, dracula:0.00491089081376, notes_from_underground:0.0046543865376, the_rivals:0.0044534216482, the_color_purple:0.00436907565649",5,"a_portrait_of_the_artist_as_a_young_man:7.96696362614, finnegans_wake:4.03223998123, the_sound_and_the_fury:3.32569733114, odysseus:3.1181712362, on_the_road:2.88103122678, lolita:2.67798623165, george_orwell:2.30613458453, to_the_lighthouse:2.21200930819, stephen_crane:2.05110945164, dubliners:1.92689221734, gertrude_stein:1.83039916445, the_catcher_in_the_rye:1.82461874824, oscar_wilde:1.81864812966, joseph_conrad:1.81146767052, crime_and_punishment:1.76655621777, j._d._salinger:1.73798598016, samuel_beckett:1.72648645796, robinson_crusoe:1.7199933871, jack_kerouac:1.70214011219, the_tempest:1.69250035914",lit
145421,0,the_rime_of_the_ancient_mariner,"['it', 'his']",it,1,"the_rime_of_the_ancient_mariner:0.139524938262, rip_van_winkle:0.0458105060155, kubla_khan:0.0189165863528, the_lottery:0.011900493401, theseus:0.00610443048172, medea:0.00471487738426, medea:0.00471487738426, medea:0.00471487738426, heart_of_darkness:0.00466675053275",0,"the_rime_of_the_ancient_mariner:3.60444435513, the_duchess_of_malfi:2.16426054607, pygmalion_(play):1.36478550156, dracula:1.26283170936, w._somerset_maugham:1.25570385138, volpone:1.25570385138, utopia_(book):1.25570385138",lit
145421,1,the_rime_of_the_ancient_mariner,"['it', 'his']",it,0,"the_rime_of_the_ancient_mariner:0.410877666719, rip_van_winkle:0.0134546226639, theseus:0.0104676952877, joseph_conrad:0.00571499526595",0,"the_rime_of_the_ancient_mariner:12.2163833789, the_turn_of_the_screw:3.1639184633, the_lottery:2.66097547484, the_house_of_the_seven_gables:2.24568069371, absalom,_absalom!:2.21010648307, in_search_of_lost_time:2.09034349428, the_raven:1.97012644892, wuthering_heights:1.92061751464, adam_bede_(character):1.92061751464, gulliver's_travels:1.83019460458, a_connecticut_yankee_in_king_arthur's_court:1.7441541017, jane_eyre:1.73874046176, howards_end:1.70427802247, heart_of_darkness:1.67327036919, one_hundred_years_of_solitude:1.66310182698, the_count_of_monte_cristo:1.60691146642",lit
145421,2,the_rime_of_the_ancient_mariner,"['it', 'his']",it,0,"the_rime_of_the_ancient_mariner:0.485406888112, kubla_khan:0.0107274815016, theseus:0.00909922683405, rip_van_winkle:0.00805608471705",0,"the_rime_of_the_ancient_mariner:12.0959809299, kubla_khan:2.94488655464, ode_to_a_nightingale:2.34554046994, the_raven:2.17914027172, rip_van_winkle:2.16611391469, the_alchemist_(play):2.04197032676, the_turn_of_the_screw:2.03922636705, wuthering_heights:1.66880583274, adam_bede_(character):1.66880583274, the_lottery:1.66103276348, odysseus:1.64233596818",lit
145424,0,annabel_lee,"['she', 'her', 'her', 'it']",she,0,"nadine_gordimer:0.235258729999, nadine_gordimer:0.235258729999, rudyard_kipling:0.0151262993285, euripides:0.011779800755, robert_browning:0.0102484961723, pablo_neruda:0.00982617240145, geoffrey_chaucer:0.00768734786739",4,"william_blake:3.22136054891, ernest_hemingway:3.19198806746, d._h._lawrence:3.19064858514, dylan_thomas:2.72239489438, jean_racine:2.71954580692, henry_wadsworth_longfellow:2.62349455, arthur_conan_doyle:2.36258250904, lewis_carroll:2.23739802701",lit
145424,1,annabel_lee,"['she', 'her', 'her', 'it', 'her', 'her']",she,0,"nadine_gordimer:0.0821304983971, nadine_gordimer:0.0821304983971, lolita:0.034928022201, euripides:0.0347144397045, robert_browning:0.00798360868842, sophocles:0.00782222060857",2,"dylan_thomas:2.84702431436, william_blake:2.69922137425, edgar_allan_poe:2.63200019544, rainer_maria_rilke:2.56979609877, jean_racine:2.49404486914, william_shakespeare:2.08581166447, stephen_crane:1.98924668035, truman_capote:1.87828868537, ernest_hemingway:1.85020894884",lit
145424,2,annabel_lee,"['she', 'her', 'her', 'it', 'her', 'her', 'he', 'her', 'its']",she,2,"nadine_gordimer:0.0245127045633, nadine_gordimer:0.0245127045633, f._scott_fitzgerald:0.0147062128331, euripides:0.0128667649081",5,"annabel_lee:7.52140879202, antigone_(sophocles):3.23693831004, the_brothers_karamazov:3.08611042055, cymbeline:2.96000271159, the_duchess_of_malfi:2.36421957803, theseus:2.2763531081, aeschylus:2.19352784662, jun'ichiro_tanizaki:2.15175655086, anna_karenina:2.15175655086, the_mayor_of_casterbridge:2.11654858805, duino_elegies:2.11627343242, jane_eyre:2.10087240154, dylan_thomas:2.08151515001, stephen_crane:2.04783292937, friedrich_schiller:2.03946769497, edgar_allan_poe:1.88806303564, jean_racine:1.86945109947, beowulf:1.79935411669, flannery_o'connor:1.7798568161, paradise_lost:1.76689867419",lit
145424,3,annabel_lee,"['she', 'her', 'her', 'it', 'her', 'her', 'he', 'her', 'its']",she,3,"f._scott_fitzgerald:0.0191101863955, ozymandias:0.00890927941973, jabberwocky:0.00772999994353, herman_melville:0.00757147003047, charles_dickens:0.00726343404064, yukio_mishima:0.0070929895906",1,"edgar_allan_poe:4.30437410062, lolita:2.29809753396, herman_melville:2.24936344039, stephen_crane:1.94477196329, august_strindberg:1.93160695644, dylan_thomas:1.91224563428, d._h._lawrence:1.74803196053, robert_louis_stevenson:1.74334312794, william_blake:1.69860518593",lit
162136,0,edward_albee,,,,,,,lit
162136,1,edward_albee,"['his', 'he']",his,0,"edward_albee:0.824856564715, anton_chekhov:0.00513495157982, mark_twain:0.00485724724182, jane_austen:0.00445105145543, joseph_conrad:0.00392934240251, laurence_sterne:0.00352626202324, william_faulkner:0.0031563664422, lewis_carroll:0.00289187045324, thornton_wilder:0.00263216058168, eugene_o'neill:0.00199337426665, toni_morrison:0.00179979820022, george_eliot:0.00176009246921, george_eliot:0.00176009246921, lolita:0.00175310954257",0,"edward_albee:13.1093940263, carson_mccullers:4.4402676974, truman_capote:2.24726837077, oscar_wilde:2.06789787963, jabberwocky:2.02211575417, charles_dickens:1.88215973704, rudyard_kipling:1.87383476339, gertrude_stein:1.8639017872, lewis_carroll:1.82113254336, august_strindberg:1.74779121791, walter_scott:1.54688824958",lit
162136,2,edward_albee,"['his', 'he', 'who']",his,0,"edward_albee:0.843950834611, anton_chekhov:0.00575874227375, mark_twain:0.00425556199107, william_faulkner:0.00337763150866, jane_austen:0.00308901250452, joseph_conrad:0.00296382223191, thornton_wilder:0.00289038717357, laurence_sterne:0.0027971333053, lewis_carroll:0.00245781149393, george_eliot:0.00223291703375, george_eliot:0.00223291703375, eugene_o'neill:0.00191985499856, thomas_mann:0.00145892836836, samuel_taylor_coleridge:0.00143146986857, james_agee:0.00140133681569",0,"edward_albee:12.8528783049, carson_mccullers:3.62065782505, charles_dickens:2.35415921714, virginia_woolf:2.28431188812, lewis_carroll:2.1472691517, truman_capote:2.06431750128, henry_james:1.90718737457, gertrude_stein:1.88733249977, walter_scott:1.73912486162, katherine_anne_porter:1.70903964062, oscar_wilde:1.69250823893, jabberwocky:1.60597997665, rudyard_kipling:1.56044610305, jane_austen:1.53595348654, w._h._auden:1.52402789831",lit
184427,0,zora_neale_hurston,,,,,,,lit
184427,1,zora_neale_hurston,,,,,,,lit
184427,2,zora_neale_hurston,,,,,,,lit
184427,3,zora_neale_hurston,['who'],who,0,"zora_neale_hurston:0.860359977076, nathaniel_hawthorne:0.00329193423079, arthur_miller:0.00233009326979, j._m._coetzee:0.00202785596075, wole_soyinka:0.00185989899502, oscar_wilde:0.00172472466503, theodore_dreiser:0.00161095354557, dylan_thomas:0.00158628233423, ambrose_bierce:0.00139497649152, yasunari_kawabata:0.00128212968168, langston_hughes:0.00123538718811, john_milton:0.00120916664768, thomas_mann:0.00119886928728, leo_tolstoy:0.00115154312632",0,"zora_neale_hurston:13.8083020777, langston_hughes:2.73312885211, lorraine_hansberry:2.0857466352, richard_wright_(author):1.55038020962, allen_ginsberg:1.51980718159, clifford_odets:1.36514074085, oscar_wilde:1.26808061522, ezra_pound:1.18971936194, mark_twain:1.18749995971, jack_kerouac:1.18343717263, ralph_ellison:1.17700029961, george_orwell:1.17330721305, george_orwell:1.17330721305, sylvia_plath:1.16205585408, franz_kafka:1.15389176753, emily_dickinson:1.13896164131, j._d._salinger:1.13892937645, william_carlos_williams:1.13668145215",lit
113326,0,love_in_the_time_of_cholera,,,,,,,lit
113326,1,love_in_the_time_of_cholera,"['her', 'it', 'her']",her,4,"leo_tolstoy:0.0242266448045, yasunari_kawabata:0.0117287464542, oscar_wilde:0.0104615512827, john_dryden:0.00740696845637, henry_david_thoreau:0.00675557232039, henry_david_thoreau:0.00675557232039",2,"joseph_conrad:3.01675822463, nadine_gordimer:2.09193521022, nadine_gordimer:2.09193521022, ezra_pound:1.95073105934, robert_louis_stevenson:1.90307781059, george_orwell:1.88920452182, george_orwell:1.88920452182, oscar_wilde:1.82478923288",lit
113326,2,love_in_the_time_of_cholera,"['her', 'it', 'her', 'her', 'he', 'his', 'he']",her,5,"the_picture_of_dorian_gray:0.0525424957174, love_in_the_time_of_cholera:0.0371077024398, all_quiet_on_the_western_front:0.0130707657222, federico_garcia_lorca:0.012102361216, the_jungle:0.0117628247796, the_master_builder:0.0109669353346, howards_end:0.0100850636426, one_hundred_years_of_solitude:0.00900351378701, vanity_fair_(novel):0.00784433534582, the_bostonians:0.00755513745678, the_last_of_the_mohicans:0.00748042349829, doris_lessing:0.00719021962733, henry_david_thoreau:0.00715825019343, the_house_of_the_spirits:0.00714355218513, eudora_welty:0.00702527954155, lord_byron:0.00697902000453, the_turn_of_the_screw:0.0067942939035, leo_tolstoy:0.00653978772729, measure_for_measure:0.00602943984275, dream_of_the_red_chamber:0.00600252876131",1,"joseph_conrad:3.0408902215, stephen_crane:2.32615520796, ezra_pound:2.23775216677, chinua_achebe:1.90756366222, oscar_wilde:1.81161732484, maxim_gorky:1.70072293794, mario_vargas_llosa:1.67166288739, agatha_christie:1.66178441508, franz_kafka:1.63144904206",lit
113326,3,love_in_the_time_of_cholera,"['her', 'it', 'her', 'her', 'he', 'his', 'he', 'his', 'his']",her,5,"love_in_the_time_of_cholera:0.0763917685547, the_picture_of_dorian_gray:0.0595002752329, the_jungle:0.0144798983246, federico_garcia_lorca:0.0115699898535, the_bostonians:0.0107488221657, the_master_builder:0.00932628960088, the_turn_of_the_screw:0.00886654194266, one_hundred_years_of_solitude:0.00881268065151, all_quiet_on_the_western_front:0.00868841031, eudora_welty:0.00783152658931, the_house_of_the_spirits:0.00777400873421, a_portrait_of_the_artist_as_a_young_man:0.00768607530191, oscar_wilde:0.00766142257311, gotthold_ephraim_lessing:0.00734014551879, measure_for_measure:0.0070715409715, doris_lessing:0.00704035679425, the_grapes_of_wrath:0.00663819092347, cat_on_a_hot_tin_roof:0.00635779327068, mrs_dalloway:0.00619586216676, snow_country:0.00615601037892",3,"joseph_conrad:2.85308971044, ezra_pound:1.82900161995, stephen_crane:1.677302104, ernest_hemingway:1.64442101108, leo_tolstoy:1.5721596383, oscar_wilde:1.53715226246, gertrude_stein:1.53592116428, agatha_christie:1.47560505976",lit
113326,4,love_in_the_time_of_cholera,"['her', 'it', 'her', 'her', 'he', 'his', 'he', 'his', 'his']",her,5,"love_in_the_time_of_cholera:0.406794397057, the_picture_of_dorian_gray:0.0189311281705, one_hundred_years_of_solitude:0.0146718511328, the_master_builder:0.0133349988367, the_jungle:0.0111949971655, gotthold_ephraim_lessing:0.0111051226587, eudora_welty:0.00886296337982, the_bostonians:0.00851169320709, all_quiet_on_the_western_front:0.00801049732808, doris_lessing:0.00759612035052, the_grapes_of_wrath:0.00687792182224, cat_on_a_hot_tin_roof:0.00660852117027, the_house_of_the_spirits:0.00639808732338, a_portrait_of_the_artist_as_a_young_man:0.00588231058939, oscar_wilde:0.00528072757451, the_fall_of_the_house_of_usher:0.00500431294076, the_turn_of_the_screw:0.00485685286474, federico_garcia_lorca:0.00479865474144, brave_new_world:0.00467379561956, july's_people:0.004592494309",2,"joseph_conrad:2.67038268869, mario_vargas_llosa:1.67078258006, franz_kafka:1.57488831174, ezra_pound:1.55851884217, stephen_crane:1.44523160902, ernest_hemingway:1.4293997973, chinua_achebe:1.39379562347, oscar_wilde:1.38994530261, nathaniel_hawthorne:1.36534092739",lit
155679,0,the_rime_of_the_ancient_mariner,,,,,,,lit
155679,1,the_rime_of_the_ancient_mariner,"['it', 'its', 'his']",it,0,"the_rime_of_the_ancient_mariner:0.032279368543, robinson_crusoe:0.0169334401563, ghosts_(play):0.0166955979858, gulliver's_travels:0.0154244785571, benito_cereno:0.0148819590574, kubla_khan:0.0103163986569, theseus:0.0100312423358, the_red_badge_of_courage:0.00972218215076, billy_budd:0.00950259756577, jane_eyre:0.00899334112312, the_idiot:0.00852815731776, o_captain!_my_captain!:0.0072614751416, fathers_and_sons_(novel):0.0070748423266",0,"the_rime_of_the_ancient_mariner:7.03537499417, odysseus:2.67915040684, candide:2.27607195435, the_fall_of_the_house_of_usher:2.23816597173, billy_budd:2.11034960029, howl:2.0558805044, brave_new_world:1.98854968669, the_tempest:1.88489904131, joseph_conrad:1.8267716813, ghosts_(play):1.82331286533, the_duchess_of_malfi:1.77523146141, the_sound_and_the_fury:1.76997223987, benito_cereno:1.76708853284, the_cherry_orchard:1.70082199617, far_from_the_madding_crowd:1.68867208783",lit
155679,2,the_rime_of_the_ancient_mariner,"['it', 'its', 'his']",it,0,"the_rime_of_the_ancient_mariner:0.131480613811, kubla_khan:0.0212214999149, gulliver's_travels:0.0126505048545, theseus:0.0120109378092, ghosts_(play):0.0111344992084, jane_eyre:0.00900580842934, lady_windermere's_fan:0.00763224958953, lines_written_a_few_miles_above_tintern_abbey:0.00760704132841, the_house_of_the_seven_gables:0.00718131502331, lord_jim:0.00700936059991, benito_cereno:0.00664262940594, daedalus:0.00618561592994",0,"the_rime_of_the_ancient_mariner:9.31506816908, kubla_khan:3.33801960422, lord_byron:2.56040754391, lord_byron:2.56040754391, lord_byron:2.56040754391, odysseus:2.46427543635, four_quartets:2.21997081685, the_fall_of_the_house_of_usher:2.08692891037, candide:2.02660873246, robinson_crusoe:2.0215621407, billy_budd:1.98197359498, oscar_wilde:1.91190682937, paradise_lost:1.86799639794, titus_andronicus:1.84995080254, the_duchess_of_malfi:1.81113539088",lit
122914,0,cat_on_a_hot_tin_roof,['her'],her,5,"the_age_of_innocence:0.209836529332, holden_caulfield:0.0914489461519, hedda_gabler:0.0505500204566, sister_carrie:0.0424895983195, a_raisin_in_the_sun:0.0400745298159, things_fall_apart:0.038321925512, lord_byron:0.0245720630084, o_pioneers!:0.0213201274257, the_sound_and_the_fury:0.0135071052701, artemis:0.013368986428, brave_new_world:0.012966947493, the_master_builder:0.0128947452989, pale_fire:0.0106709768339, jane_eyre:0.00989951223544, edwin_arlington_robinson:0.00925203381458, volpone:0.00901044043202, ambrose_bierce:0.00879528411793, the_comedy_of_errors:0.00838599664346, the_house_of_the_spirits:0.00766172247382, an_american_tragedy:0.00748115610059",2,"john_galsworthy:3.61830555989, henry_fielding:3.49768338639, truman_capote:2.41872142903, emily_dickinson:2.27149769664, walter_scott:2.22234721655, william_makepeace_thackeray:2.08866271269, evelyn_waugh:2.07784317065, lolita:2.04994237675",lit
122914,1,cat_on_a_hot_tin_roof,"['her', 'her', 'him']",her,5,"chronicle_of_a_death_foretold:0.0264182073168, cat_on_a_hot_tin_roof:0.0254057809934, hedda_gabler:0.0232398411172, lord_byron:0.0189140779504, volpone:0.018216946855, jane_eyre:0.0180244676339, jude_the_obscure:0.0136434747515, sister_carrie:0.0134893065741, a_raisin_in_the_sun:0.0115875817656, the_age_of_innocence:0.0115264267765, benito_cereno:0.0102693505325, the_merchant_of_venice:0.00966423872166, edwin_arlington_robinson:0.00922929087856, holden_caulfield:0.0086736674273, an_enemy_of_the_people:0.0082647481651, shylock:0.00821027545901, the_tale_of_genji:0.00806837973019, the_house_of_the_spirits:0.00787280811467, things_fall_apart:0.00777457886716, ghosts_(play):0.0074863473883",0,"jean_genet:3.55937828978, lolita:2.96671854597, george_orwell:2.58959262386, george_orwell:2.58959262386, oscar_wilde:2.38660700527, william_wordsworth:2.37226807156, jack_london:2.20327786963, walter_scott:2.06497495334, philip_roth:2.05728663502, simone_de_beauvoir:1.9449196951, henry_fielding:1.924545693, truman_capote:1.92123209115",lit
122914,2,cat_on_a_hot_tin_roof,"['her', 'her', 'him']",her,5,"hedda_gabler:0.0281067974624, chronicle_of_a_death_foretold:0.0158138723729, the_master_builder:0.013529471704, cat_on_a_hot_tin_roof:0.0124425688369, shylock:0.0115119443388, sister_carrie:0.011237712249, the_comedy_of_errors:0.010881122044, benito_cereno:0.0102365730689, arms_and_the_man:0.0100746709004, the_importance_of_being_earnest:0.010051993879, billy_budd:0.00958163295235, lord_byron:0.00951865642371, the_merchant_of_venice:0.00944765677639, glengarry_glen_ross:0.00929886852205, volpone:0.00927517860698, major_barbara:0.00865719504013, j._m._coetzee:0.00786122277629, the_iceman_cometh:0.00745435400092, nathaniel_hawthorne:0.00723448127529, theseus:0.00717580993114",0,"oscar_wilde:2.99675965342, lolita:2.88921479691, emily_dickinson:2.40122317467, maya_angelou:2.22881596485, charles_dickens:2.18529511727, truman_capote:2.05439024551, edwin_arlington_robinson:1.8836509079, william_wordsworth:1.8686724099, philip_roth:1.85487750416, edward_albee:1.83788989683, george_orwell:1.82008012721, george_orwell:1.82008012721",lit
122914,3,cat_on_a_hot_tin_roof,"['her', 'her', 'him', 'his']",her,5,"the_master_builder:0.016624358374, arms_and_the_man:0.0152842190606, volpone:0.014786070753, cat_on_a_hot_tin_roof:0.0146120196498, the_importance_of_being_earnest:0.014461242638, the_iceman_cometh:0.0143741640849, major_barbara:0.0141775124525, theseus:0.0130845370095, the_bald_soprano:0.0130692321885, hedda_gabler:0.0101201774686, the_merchant_of_venice:0.00997086598968, lord_byron:0.00962957720236, shylock:0.00916818861456, all_my_sons:0.0089857583007, benito_cereno:0.00842668372099, glengarry_glen_ross:0.0076601561097, billy_budd:0.00736238789218, the_glass_menagerie:0.00672808280596, chronicle_of_a_death_foretold:0.00671446565192, the_house_of_the_spirits:0.00670968439391",2,"oscar_wilde:2.8771984359, lolita:2.339153326, henry_fielding:2.29546325401, edward_albee:2.26499199733, jean_genet:2.16003537724, truman_capote:2.01455892375, george_orwell:1.86443501892, george_orwell:1.86443501892, emily_dickinson:1.6717875884",lit
122914,4,cat_on_a_hot_tin_roof,"['her', 'her', 'him', 'his', 'his', 'his', 'his']",her,5,"cat_on_a_hot_tin_roof:0.0759993254963, the_master_builder:0.0265139737842, the_glass_menagerie:0.0203230708425, emma:0.0170041340658, lord_byron:0.0149466644763, volpone:0.0128213766697, billy_budd:0.0120935200453, jane_eyre:0.0111873436654, catch_22:0.0110881934178, theseus:0.010706383586, the_sorrows_of_young_werther:0.00999465673911, major_barbara:0.00982645373235, benito_cereno:0.00969623785095, the_importance_of_being_earnest:0.00924529678882, hedda_gabler:0.00901656192864, brave_new_world:0.00828232222704, jude_the_obscure:0.00767868088394, shylock:0.00736957913331, arms_and_the_man:0.00731636081541, henrik_ibsen:0.00690937635783",3,"oscar_wilde:2.30299333786, lolita:2.16855950401, tennessee_williams:1.95374411051, edward_albee:1.91808340942, truman_capote:1.91430182814, ernest_hemingway:1.75774712708, ezra_pound:1.57938674649, george_orwell:1.56992437791, george_orwell:1.56992437791",lit
