sartor_resartus,Sartor Resartus,YES
saskatchewan,Saskatchewan,YES
satanic_verses,Satanic Verses,YES
satyagraha,Satyagraha,YES
satyajit_ray,Satyajit Ray,YES
satyendra_nath_bose,Satyendra Nath Bose,YES
saul,Saul,YES
saul_bellow,Saul Bellow,YES
saul_kripke,Saul Kripke,YES
savannah_river,Savannah River,YES
savitri_and_satyavan,Savitri and Satyavan,YES
sawm_of_ramadan,Sawm of Ramadan,YES
scanning_electron_microscope,Scanning electron microscope,YES
scanning_tunneling_microscope,Scanning tunneling microscope,YES
scapegoat,Scapegoat,YES
scapula,Scapula,YES
scarlet_fever,Scarlet fever,YES
scattering,Scattering,YES
scheduling_(computing),Scheduling (computing),YES
schenck_v._united_states,Schenck v. United States,YES
schizophrenia,Schizophrenia,YES
schubert's_last_sonatas,Schubert's last sonatas,YES
schwa,Schwa,YES
schwarzschild_metric,Schwarzschild metric,YES
schwarzschild_radius,Schwarzschild radius,YES
science_and_health_with_key_to_the_scriptures,Science and Health with Key to the Scriptures,YES
scott_joplin,Scott Joplin,YES
scrotum,Scrotum,YES
scurvy,Scurvy,YES
scylla,Scylla,YES
scythians,Scythians,YES
sea_of_azov,Sea of Azov,YES
sea_urchin,Sea urchin,YES
seaborgium,Seaborgium,YES
seafloor_spreading,Seafloor spreading,YES
seagram_building,Seagram Building,YES
sean_o'casey,,NO
search,filename,found
second_bank_of_the_united_states,Second Bank of the United States,YES
second_boer_war,Second Boer War,YES
second_council_of_ephesus,Second Council of Ephesus,YES
second_law_of_thermodynamics,Second law of thermodynamics,YES
second_temple,Second Temple,YES
second_vatican_council,Second Vatican Council,YES
sediment_transport,Sediment transport,YES
sedna_(mythology),Sedna (mythology),YES
seine,Seine,YES
sekhmet,Sekhmet,YES
selenium,Selenium,YES
self-portrait_with_palette_(manet),Self-Portrait with Palette (Manet),YES
semantics,Semantics,YES
semele,Semele,YES
semiconductor,Semiconductor,YES
seminole_wars,Seminole Wars,YES
semiotics,Semiotics,YES
semiramide,Semiramide,YES
semitic_languages,Semitic languages,YES
seneca_falls_convention,Seneca Falls Convention,YES
senegal,Senegal,YES
senegal_river,Senegal River,YES
sennacherib,Sennacherib,YES
sense_and_sensibility,Sense and Sensibility,YES
seoul,Seoul,YES
septuagint,Septuagint,YES
serapis,Serapis,YES
serenade,Serenade,YES
serengeti,Serengeti,YES
sergei_prokofiev,Sergei Prokofiev,YES
sergei_rachmaninoff,Sergei Rachmaninoff,YES
serotonin,Serotonin,YES
seven_against_thebes,Seven Against Thebes,YES
seven_archangels,Seven Archangels,YES
seven_laws_of_noah,Seven Laws of Noah,YES
seville,Seville,YES
seychelles,Seychelles,YES
shabbat,Shabbat,YES
shah_jahan,Shah Jahan,YES
shahada,Shahada,YES
shaka,Shaka,YES
shakers,Shakers,YES
shakespeare's_sonnets,Shakespeare's sonnets,YES
shamanism,Shamanism,YES
shamash,Shamash,YES
shanghai,Shanghai,YES
sharia,Sharia,YES
shark,Shark,YES
sharpless_asymmetric_dihydroxylation,Sharpless asymmetric dihydroxylation,YES
shatt_al-arab,Shatt al-Arab,YES
shavuot,Shavuot,YES
shays'_rebellion,Shays' Rebellion,YES
she_stoops_to_conquer,She Stoops to Conquer,YES
shem,Shem,YES
sherman_antitrust_act,Sherman Antitrust Act,YES
sherwood_anderson,Sherwood Anderson,YES
shikoku,Shikoku,YES
shinto,Shinto,YES
shirley_jackson,Shirley Jackson,YES
shiva,Shiva,YES
shock_(circulatory),Shock (circulatory),YES
shofar,Shofar,YES
shrine,Shrine,YES
shylock,Shylock,YES
sibylline_books,Sibylline Books,YES
sichuan,Sichuan,YES
sicily,Sicily,YES
"sickle_cell_anemia,_a_molecular_disease","Sickle Cell Anemia, a Molecular Disease",YES
sickle-cell_disease,Sickle-cell disease,YES
sid_meier's_alpha_centauri,Sid Meier's Alpha Centauri,YES
siegfried_(opera),Siegfried (opera),YES
siena,Siena,YES
siena_cathedral,Siena Cathedral,YES
sierra_leone,Sierra Leone,YES
sierra_nevada_(u.s.),Sierra Nevada (U.S.),YES
sigmatropic_reaction,Sigmatropic reaction,YES
sigmund,Sigmund,YES
sigmund_freud,Sigmund Freud,YES
sign_of_the_cross,Sign of the cross,YES
sigrid_undset,Sigrid Undset,YES
sigurd,Sigurd,YES
sikhism,Sikhism,YES
silas_marner,Silas Marner,YES
silent_cry,Silent Cry,YES
silent_spring,Silent Spring,YES
silicon,Silicon,YES
silurian,Silurian,YES
simian_immunodeficiency_virus,Simian immunodeficiency virus,YES
simon_kuznets,Simon Kuznets,YES
simon_magus,Simon Magus,YES
simone_de_beauvoir,Simone de Beauvoir,YES
simple_harmonic_motion,Simple harmonic motion,YES
simpson_desert,Simpson Desert,YES
sinclair_lewis,Sinclair Lewis,YES
single-nucleotide_polymorphism,Single-nucleotide polymorphism,YES
sinners_in_the_hands_of_an_angry_god,Sinners in the Hands of an Angry God,YES
sinoatrial_node,Sinoatrial node,YES
sir_gawain_and_the_green_knight,Sir Gawain and the Green Knight,YES
sirius,Sirius,YES
sister_carrie,Sister Carrie,YES
sistine_chapel,Sistine Chapel,YES
sistine_chapel_ceiling,Sistine Chapel ceiling,YES
sisyphus,Sisyphus,YES
sita,Sita,YES
skara_brae,Skara Brae,YES
skepticism,Skepticism,YES
skin_effect,Skin effect,YES
skylab,Skylab,YES
sleipnir,Sleipnir,YES
slide_rule,Slide rule,YES
slime_mold,Slime mold,YES
slovakia,Slovakia,YES
small_intestine,Small intestine,YES
smallpox,Smallpox,YES
small-world_experiment,Small-world experiment,YES
sn2_reaction,SN2 reaction,YES
snake_handling,Snake handling,YES
snake_river,Snake River,YES
snell's_law,Snell's law,YES
snow_country,Snow Country,YES
snowball_earth,Snowball Earth,YES
snowy_mountains,Snowy Mountains,YES
sobek,Sobek,YES
social_contract,Social contract,YES
social_darwinism,Social Darwinism,YES
sociology,Sociology,YES
socrates,Socrates,YES
sodium,Sodium,YES
sodom_and_gomorrah,Sodom and Gomorrah,YES
solar_eclipse,Solar eclipse,YES
solar_flare,Solar flare,YES
solar_wind,Solar wind,YES
solipsism,Solipsism,YES
soliton,Soliton,YES
solomon,Solomon,YES
solomon_asch,Solomon Asch,YES
solon,Solon,YES
solubility,Solubility,YES
solvay_process,Solvay process,YES
soma,Soma,YES
somalia,Somalia,YES
somatostatin,Somatostatin,YES
sonata,Sonata,YES
songhai_empire,Songhai Empire,YES
songs_without_words,Songs Without Words,YES
sonic_hedgehog,Sonic hedgehog,YES
sonnets_from_the_portuguese,Sonnets from the Portuguese,YES
sonogashira_coupling,Sonogashira coupling,YES
sonoluminescence,Sonoluminescence,YES
sonora,Sonora,YES
sonoran_desert,Sonoran Desert,YES
sons_and_lovers,Sons and Lovers,YES
sons_of_liberty,Sons of Liberty,YES
sophocles,Sophocles,YES
south_africa,South Africa,YES
south_australia,South Australia,YES
south_china_sea,South China Sea,YES
south_dakota,South Dakota,YES
south_island,South Island,YES
spallation,Spallation,YES
spanish_civil_war,Spanish Civil War,YES
sparta,Sparta,YES
spartacus,Spartacus,YES
special_relativity,Special relativity,YES
speciation,Speciation,YES
species,Species,YES
speed_of_sound,Speed of sound,YES
spellbound_(1945_film),Spellbound (1945 film),YES
spem_in_alium,Spem in alium,YES
sperm,Sperm,YES
sperm_whale,Sperm whale,YES
spermatogenesis,Spermatogenesis,YES
spherical_harmonics,Spherical harmonics,YES
sphinx,Sphinx,YES
spin_(physics),Spin (physics),YES
spin_quantum_number,Spin quantum number,YES
spinal_cord,Spinal cord,YES
spindle_apparatus,Spindle apparatus,YES
spiritual_exercises_of_ignatius_of_loyola,Spiritual Exercises of Ignatius of Loyola,YES
spiro_agnew,Spiro Agnew,YES
spleen,Spleen,YES
spliceosome,Spliceosome,YES
spontaneous_symmetry_breaking,Spontaneous symmetry breaking,YES
spoon_river_anthology,Spoon River Anthology,YES
squid,Squid,YES
sri_lanka,Sri Lanka,YES
srivijaya,Srivijaya,YES
st._bartholomew's_day_massacre,St. Bartholomew's Day massacre,YES
st._louis,St. Louis,YES
st._peter's_basilica,St. Peter's Basilica,YES
st_matthew_passion,St Matthew Passion,YES
stagflation,Stagflation,YES
stained_glass,Stained glass,YES
stainless_steel,Stainless steel,YES
stamen,Stamen,YES
stanford_prison_experiment,Stanford prison experiment,YES
stanley_cavell,Stanley Cavell,YES
stanley_fish,Stanley Fish,YES
stanley_kubrick,Stanley Kubrick,YES
stanley_milgram,Stanley Milgram,YES
staphylococcus_aureus,Staphylococcus aureus,YES
star_formation,Star formation,YES
starch,Starch,YES
stark_effect,Stark effect,YES
state_of_franklin,State of Franklin,YES
state_of_the_union_address,,NO
staten_island,Staten Island,YES
steel,Steel,YES
stegosaurus,Stegosaurus,YES
stellar_parallax,Stellar parallax,YES
stephen_a._douglas,Stephen A. Douglas,YES
stephen_crane,Stephen Crane,YES
stephen_jay_gould,Stephen Jay Gould,YES
stephen_langton,Stephen Langton,YES
stephen_vincent_benet,,NO
steppenwolf_(novel),Steppenwolf (novel),YES
stereotype_threat,Stereotype threat,YES
steroid,Steroid,YES
steve_reich,Steve Reich,YES
stigmata,Stigmata,YES
stimulated_emission,Stimulated emission,YES
stockholm,Stockholm,YES
stockholm_syndrome,Stockholm syndrome,YES
stoicism,Stoicism,YES
stomach,Stomach,YES
stone_age,Stone Age,YES
stonehenge,Stonehenge,YES
strabo,Strabo,YES
strain_(chemistry),Strain (chemistry),YES
strait_of_hormuz,Strait of Hormuz,YES
stream_of_consciousness_(narrative_mode),Stream of consciousness (narrative mode),YES
streptococcus,Streptococcus,YES
stress_(biology),Stress (biology),YES
"string_quartets,_op._20_(haydn)","String Quartets, Op. 20 (Haydn)",YES
"string_quartets,_op._76_(haydn)","String Quartets, Op. 76 (Haydn)",YES
string_theory,String theory,YES
stroke,Stroke,YES
strong_interaction,Strong interaction,YES
strontium,Strontium,YES
stroop_effect,Stroop effect,YES
structuralism,Structuralism,YES
students_for_a_democratic_society,Students for a Democratic Society,YES
styx,Styx,YES
subject_(grammar),Subject (grammar),YES
sublimation_(phase_transition),Sublimation (phase transition),YES
sublime_(philosophy),Sublime (philosophy),YES
subrahmanyan_chandrasekhar,Subrahmanyan Chandrasekhar,YES
substance_p,Substance P,YES
sudan,Sudan,YES
suez_crisis,Suez Crisis,YES
sufism,Sufism,YES
sugar_beet,Sugar beet,YES
sui_dynasty,Sui dynasty,YES
sukkot,Sukkot,YES
sulawesi,Sulawesi,YES
suleiman_the_magnificent,Suleiman the Magnificent,YES
sulfur,Sulfur,YES
sulfuric_acid,Sulfuric acid,YES
sumatra,Sumatra,YES
summa_theologica,Summa Theologica,YES
summary_judgment,Summary judgment,YES
sundarbans,Sundarbans,YES
sunday_in_the_park_with_george,Sunday in the Park with George,YES
sundiata_keita,Sundiata Keita,YES
sunni_islam,Sunni Islam,YES
sunset_boulevard_(film),Sunset Boulevard (film),YES
superconductivity,Superconductivity,YES
supercritical_fluid,Supercritical fluid,YES
superfluid_helium-4,Superfluid helium-4,YES
superstring_theory,Superstring theory,YES
supersymmetry,Supersymmetry,YES
supply_(economics),Supply (economics),YES
suprematism,Suprematism,YES
surface_tension,Surface tension,YES
surfactant,Surfactant,YES
surfactants_in_paint,Surfactants in paint,YES
surrealism,Surrealism,YES
surtr,Surtr,YES
surya,Surya,YES
suryavarman_ii,Suryavarman II,YES
susan_b._anthony,Susan B. Anthony,YES
susanoo,,NO
susquehanna_river,Susquehanna River,YES
sutton_hoo,Sutton Hoo,YES
swan_lake,Swan Lake,YES
sweden,Sweden,YES
swiss_guard,Swiss Guard,YES
sydney_opera_house,Sydney Opera House,YES
syllable,Syllable,YES
syllogism,Syllogism,YES
sylvia_(ballet),Sylvia (ballet),YES
sylvia_plath,Sylvia Plath,YES
symbolic_interactionism,Symbolic interactionism,YES
symmetry_(physics),Symmetry (physics),YES
sympatric_speciation,Sympatric speciation,YES
symphony,Symphony,YES
symphony_in_d_minor_(bruckner),Symphony in D minor (Bruckner),YES
symphony_no._1_(mahler),Symphony No. 1 (Mahler),YES
symphony_no._104_(haydn),Symphony No. 104 (Haydn),YES
symphony_no._2_(mahler),Symphony No. 2 (Mahler),YES
symphony_no._3_(mahler),Symphony No. 3 (Mahler),YES
symphony_no._4_(mahler),Symphony No. 4 (Mahler),YES
symphony_no._6_(beethoven),Symphony No. 6 (Beethoven),YES
symphony_no._7_(beethoven),Symphony No. 7 (Beethoven),YES
symphony_no._7_(mahler),Symphony No. 7 (Mahler),YES
symphony_no._7_(shostakovich),Symphony No. 7 (Shostakovich),YES
symphony_no._8_(mahler),Symphony No. 8 (Mahler),YES
symphony_no._9_(beethoven),Symphony No. 9 (Beethoven),YES
symphony_of_psalms,Symphony of Psalms,YES
symposium_(plato),Symposium (Plato),YES
synchrotron,Synchrotron,YES
synchrotron_radiation,Synchrotron radiation,YES
synoptic_gospels,Synoptic Gospels,YES
syntactic_structures,Syntactic Structures,YES
syphilis,Syphilis,YES
systemic_lupus_erythematosus,Systemic lupus erythematosus,YES
systems_of_consanguinity_and_affinity_of_the_human_family,Systems of Consanguinity and Affinity of the Human Family,YES
t._s._eliot,T. S. Eliot,YES
tabula_rasa,Tabula rasa,YES
tachyon,Tachyon,YES
tahiti,Tahiti,YES
taipei,Taipei,YES
taiping_rebellion,Taiping Rebellion,YES
taj_mahal,Taj Mahal,YES
tajikistan,Tajikistan,YES
taklamakan_desert,Taklamakan Desert,YES
talc,Talc,YES
talcott_parsons,Talcott Parsons,YES
taliesin,Taliesin,YES
taliesin_west,Taliesin West,YES
tallinn,Tallinn,YES
talmud,Talmud,YES
talos,Talos,YES
tamburlaine_(play),Tamburlaine (play),YES
tammany_hall,Tammany Hall,YES
tang_dynasty,Tang dynasty,YES
tantalus,Tantalus,YES
tantra,Tantra,YES
taq_polymerase,Taq polymerase,YES
taqiyya,Taqiyya,YES
tartuffe,Tartuffe,YES
tartuffe_(mechem),Tartuffe (Mechem),YES
tasmania,Tasmania,YES
tasmanian_devil,Tasmanian devil,YES
taurus_(constellation),Taurus (constellation),YES
taxonomy_(biology),Taxonomy (biology),YES
tay-sachs_disease,,NO
te_deum,Te Deum,YES
te_deum_laudamus_(sullivan),Te Deum Laudamus (Sullivan),YES
teapot_dome_scandal,Teapot Dome scandal,YES
tebbe's_reagent,Tebbe's reagent,YES
technetium,Technetium,YES
tecumseh,Tecumseh,YES
telamon,Telamon,YES
telemachus,Telemachus,YES
teleological_argument,Teleological argument,YES
telomerase,Telomerase,YES
telomerase_reverse_transcriptase,Telomerase reverse transcriptase,YES
tempera,Tempera,YES
temperature,Temperature,YES
temporal_lobe,Temporal lobe,YES
tennessee,Tennessee,YES
tennessee_williams,Tennessee Williams,YES
teotihuacan,Teotihuacan,YES
terry_riley,Terry Riley,YES
tertullian,Tertullian,YES
tess_of_the_d'urbervilles,Tess of the d'Urbervilles,YES
testosterone,Testosterone,YES
tests_of_general_relativity,Tests of general relativity,YES
tetanus,Tetanus,YES
teutonic_knights,Teutonic Knights,YES
tezcatlipoca,Tezcatlipoca,YES
thaddeus_stevens,Thaddeus Stevens,YES
thalidomide,Thalidomide,YES
thanatopsis,Thanatopsis,YES
the_age_of_innocence,The Age of Innocence,YES
the_age_of_reason,The Age of Reason,YES
the_agnew_clinic,The Agnew Clinic,YES
the_alchemist_(play),The Alchemist (play),YES
the_ambassadors,The Ambassadors,YES
the_ambassadors_(holbein),The Ambassadors (Holbein),YES
the_anatomy_lesson_of_dr._nicolaes_tulp,The Anatomy Lesson of Dr. Nicolaes Tulp,YES
the_antichrist_(book),The Antichrist (book),YES
the_art_of_fugue,The Art of Fugue,YES
the_art_of_loving,The Art of Loving,YES
the_awakening_(chopin_novel),The Awakening (Chopin novel),YES
the_bald_soprano,The Bald Soprano,YES
the_barber_of_seville,The Barber of Seville,YES
the_barque_of_dante,The Barque of Dante,YES
the_bartered_bride,The Bartered Bride,YES
the_battle_of_alexander_at_issus,The Battle of Alexander at Issus,YES
the_bells_(symphony),The Bells (symphony),YES
the_birth_of_tragedy,The Birth of Tragedy,YES
the_birth_of_venus_(botticelli),The Birth of Venus (Botticelli),YES
the_bluest_eye,The Bluest Eye,YES
the_bostonians,The Bostonians,YES
the_bridge_(long_poem),The Bridge (long poem),YES
the_bridge_on_the_river_kwai,The Bridge on the River Kwai,YES
the_brothers_karamazov,The Brothers Karamazov,YES
the_burial_of_the_count_of_orgaz,The Burial of the Count of Orgaz,YES
the_calling_of_st_matthew_(caravaggio),The Calling of St Matthew (Caravaggio),YES
the_carnival_of_the_animals,The Carnival of the Animals,YES
the_carracci,The Carracci,YES
the_catcher_in_the_rye,The Catcher in the Rye,YES
the_celebrated_jumping_frog_of_calaveras_county,The Celebrated Jumping Frog of Calaveras County,YES
the_charterhouse_of_parma,The Charterhouse of Parma,YES
the_cherry_orchard,The Cherry Orchard,YES
the_chrysanthemum_and_the_sword,The Chrysanthemum and the Sword,YES
the_closing_of_the_american_mind,The Closing of the American Mind,YES
the_color_purple,The Color Purple,YES
the_colossus_(painting),The Colossus (painting),YES
the_comedy_of_errors,The Comedy of Errors,YES
the_communist_manifesto,The Communist Manifesto,YES
the_concept_of_law,The Concept of Law,YES
the_concept_of_mind,The Concept of Mind,YES
the_consolation_of_philosophy,The Consolation of Philosophy,YES
the_count_of_monte_cristo,The Count of Monte Cristo,YES
the_creation_(haydn),The Creation (Haydn),YES
the_crying_of_lot_49,The Crying of Lot 49,YES
the_crystal_palace,The Crystal Palace,YES
the_cunning_little_vixen,The Cunning Little Vixen,YES
the_dagda,The Dagda,YES
the_daughters_of_edward_darley_boit,The Daughters of Edward Darley Boit,YES
the_day_of_the_locust,The Day of the Locust,YES
the_death_of_general_wolfe,The Death of General Wolfe,YES
the_death_of_marat,The Death of Marat,YES
the_death_of_socrates,The Death of Socrates,YES
the_decameron,The Decameron,YES
the_decay_of_the_angel,The Decay of the Angel,YES
the_deposition_(raphael),The Deposition (Raphael),YES
the_descent_from_the_cross_(van_der_weyden),The Descent from the Cross (van der Weyden),YES
the_dinner_party,The Dinner Party,YES
the_disasters_of_war,The Disasters of War,YES
the_dream_of_gerontius,The Dream of Gerontius,YES
the_duchess_of_malfi,The Duchess of Malfi,YES
the_economic_consequences_of_the_peace,The Economic Consequences of the Peace,YES
the_essence_of_christianity,The Essence of Christianity,YES
the_fall_of_the_house_of_usher,The Fall of the House of Usher,YES
the_feast_in_the_house_of_levi,The Feast in the House of Levi,YES
the_feast_of_the_gods,The Feast of the Gods,YES
the_feminine_mystique,The Feminine Mystique,YES
the_firebird,The Firebird,YES
the_four_seasons_(poussin),The Four Seasons (Poussin),YES
the_four_stages_of_cruelty,The Four Stages of Cruelty,YES
the_frogs,The Frogs,YES
the_garden_of_earthly_delights,The Garden of Earthly Delights,YES
"the_general_theory_of_employment,_interest_and_money","The General Theory of Employment, Interest and Money",YES
the_ghost_in_the_machine,The Ghost in the Machine,YES
the_ghosts_of_versailles,The Ghosts of Versailles,YES
the_gift_(book),The Gift (book),YES
the_glass_bead_game,The Glass Bead Game,YES
the_glass_menagerie,The Glass Menagerie,YES
the_golden_bough,The Golden Bough,YES
the_golden_cockerel,The Golden Cockerel,YES
the_grapes_of_wrath,The Grapes of Wrath,YES
the_great_gatsby,The Great Gatsby,YES
the_great_gatsby_(2013_film),The Great Gatsby (2013 film),YES
the_great_transformation_(book),The Great Transformation (book),YES
the_great_wave_off_kanagawa,The Great Wave off Kanagawa,YES
the_gross_clinic,The Gross Clinic,YES
the_guide_for_the_perplexed,The Guide for the Perplexed,YES
the_gulf_stream_(painting),The Gulf Stream (painting),YES
the_handmaid's_tale,The Handmaid's Tale,YES
the_hay_wain,The Hay Wain,YES
the_heart_is_a_lonely_hunter,The Heart Is a Lonely Hunter,YES
the_hedgehog_and_the_fox,The Hedgehog and the Fox,YES
the_history_of_sexuality,The History of Sexuality,YES
the_hollow_men,The Hollow Men,YES
the_house_of_mirth,The House of Mirth,YES
the_house_of_the_seven_gables,The House of the Seven Gables,YES
the_house_of_the_spirits,The House of the Spirits,YES
the_iceman_cometh,The Iceman Cometh,YES
the_idiot,The Idiot,YES
the_imitation_of_christ,The Imitation of Christ,YES
the_importance_of_being_earnest,The Importance of Being Earnest,YES
the_incoherence_of_the_philosophers,The Incoherence of the Philosophers,YES
the_infinity_gauntlet,The Infinity Gauntlet,YES
the_jungle,The Jungle,YES
the_kallikak_family,The Kallikak Family,YES
the_lark_ascending,The Lark Ascending,YES
the_last_judgment_(michelangelo),The Last Judgment (Michelangelo),YES
the_last_of_the_mohicans,The Last of the Mohicans,YES
the_last_supper_(leonardo_da_vinci),The Last Supper (Leonardo da Vinci),YES
the_last_temptation_of_christ_(film),The Last Temptation of Christ (film),YES
the_library_of_babel,The Library of Babel,YES
"the_life_and_opinions_of_tristram_shandy,_gentleman","The Life and Opinions of Tristram Shandy, Gentleman",YES
"the_lion,_the_witch_and_the_wardrobe","The Lion, the Witch and the Wardrobe",YES
the_lion_king_(musical),The Lion King (musical),YES
the_little_foxes,The Little Foxes,YES
the_lottery,The Lottery,YES
the_love_for_three_oranges,The Love for Three Oranges,YES
the_love_song_of_j._alfred_prufrock,The Love Song of J. Alfred Prufrock,YES
the_magic_flute,The Magic Flute,YES
the_magic_mountain,The Magic Mountain,YES
the_makropulos_affair_(opera),The Makropulos Affair (opera),YES
the_market_for_lemons,The Market for Lemons,YES
the_marriage_of_figaro,The Marriage of Figaro,YES
the_marriage_of_heaven_and_hell,The Marriage of Heaven and Hell,YES
the_martyrdom_of_saint_matthew_(caravaggio),The Martyrdom of Saint Matthew (Caravaggio),YES
the_massacre_at_chios,The Massacre at Chios,YES
the_master_and_margarita,The Master and Margarita,YES
the_master_builder,The Master Builder,YES
the_mayor_of_casterbridge,The Mayor of Casterbridge,YES
the_merchant_of_venice,The Merchant of Venice,YES
the_merry_widow,The Merry Widow,YES
the_merry_wives_of_windsor,The Merry Wives of Windsor,YES
the_metamorphosis,The Metamorphosis,YES
the_mighty_ducks_(film_series),The Mighty Ducks (film series),YES
the_mikado,The Mikado,YES
the_milkmaid_(vermeer),The Milkmaid (Vermeer),YES
the_mind_of_primitive_man,The Mind of Primitive Man,YES
the_misanthrope,The Misanthrope,YES
the_musical_offering,The Musical Offering,YES
the_mystery_of_edwin_drood,The Mystery of Edwin Drood,YES
the_myth_of_sisyphus,The Myth of Sisyphus,YES
the_natural,The Natural,YES
the_night_watch,The Night Watch,YES
the_nightingale_(fairy_tale),The Nightingale (fairy tale),YES
the_nightmare,The Nightmare,YES
the_nutcracker,The Nutcracker,YES
the_open_boat,The Open Boat,YES
the_open_society_and_its_enemies,The Open Society and Its Enemies,YES
the_origin_of_the_work_of_art,The Origin of the Work of Art,YES
the_origins_of_totalitarianism,The Origins of Totalitarianism,YES
the_overcoat,The Overcoat,YES
the_paranoid_style_in_american_politics,The Paranoid Style in American Politics,YES
the_phantom_of_the_opera_(1986_musical),The Phantom of the Opera (1986 musical),YES
the_phenomenology_of_spirit,The Phenomenology of Spirit,YES
the_picture_of_dorian_gray,The Picture of Dorian Gray,YES
the_pilgrim's_progress,The Pilgrim's Progress,YES
the_plague,The Plague,YES
the_planets,The Planets,YES
the_portrait_of_a_lady,The Portrait of a Lady,YES
the_poverty_of_historicism,The Poverty of Historicism,YES
the_poverty_of_philosophy,The Poverty of Philosophy,YES
the_presentation_of_self_in_everyday_life,The Presentation of Self in Everyday Life,YES
the_prince,The Prince,YES
the_prince_and_the_pauper,The Prince and the Pauper,YES
the_principles_of_scientific_management_(monograph),,NO
the_problem_of_social_cost,The Problem of Social Cost,YES
the_protestant_ethic_and_the_spirit_of_capitalism,The Protestant Ethic and the Spirit of Capitalism,YES
the_queen_of_spades_(opera),The Queen of Spades (opera),YES
the_raft_of_the_medusa,The Raft of the Medusa,YES
the_rape_of_the_lock,The Rape of the Lock,YES
the_rape_of_the_sabine_women,The Rape of the Sabine Women,YES
the_raven,The Raven,YES
the_red_badge_of_courage,The Red Badge of Courage,YES
the_republic_(plato),The Republic (Plato),YES
the_return_of_the_native,The Return of the Native,YES
the_rime_of_the_ancient_mariner,The Rime of the Ancient Mariner,YES
the_rite_of_spring,The Rite of Spring,YES
the_rivals,The Rivals,YES
the_road_to_serfdom,The Road to Serfdom,YES
the_rules_of_the_game,The Rules of the Game,YES
the_satanic_verses,The Satanic Verses,YES
the_scapegoat_(painting),The Scapegoat (painting),YES
the_scarlet_letter,The Scarlet Letter,YES
the_school_of_athens,The School of Athens,YES
the_screwtape_letters,The Screwtape Letters,YES
the_seagull,The Seagull,YES
the_second_sex,The Second Sex,YES
the_sickness_unto_death,The Sickness Unto Death,YES
the_sleeping_beauty_(ballet),The Sleeping Beauty (ballet),YES
the_snow_maiden,The Snow Maiden,YES
the_sociological_imagination,The Sociological Imagination,YES
the_sorrows_of_young_werther,The Sorrows of Young Werther,YES
the_sound_and_the_fury,The Sound and the Fury,YES
the_spanish_tragedy,The Spanish Tragedy,YES
the_stranger_(novel),The Stranger (novel),YES
the_structure_of_scientific_revolutions,The Structure of Scientific Revolutions,YES
the_subjection_of_women,The Subjection of Women,YES
the_sun_also_rises,The Sun Also Rises,YES
the_swimming_hole,The Swimming Hole,YES
the_tale_of_genji,The Tale of Genji,YES
the_tales_of_hoffmann,The Tales of Hoffmann,YES
the_tempest,The Tempest,YES
the_tempest_(giorgione),The Tempest (Giorgione),YES
the_temple_of_the_golden_pavilion,The Temple of the Golden Pavilion,YES
the_theory_of_communicative_action,The Theory of Communicative Action,YES
the_theory_of_moral_sentiments,The Theory of Moral Sentiments,YES
the_theory_of_the_leisure_class,The Theory of the Leisure Class,YES
the_third_man,The Third Man,YES
the_third_wave_(toffler),The Third Wave (Toffler),YES
the_three-cornered_hat,The Three-Cornered Hat,YES
the_threepenny_opera,The Threepenny Opera,YES
the_tin_drum,The Tin Drum,YES
the_trial,The Trial,YES
the_tribute_money_(masaccio),The Tribute Money (Masaccio),YES
the_triumph_of_death,The Triumph of Death,YES
the_turn_of_the_screw,The Turn of the Screw,YES
the_undertaker,The Undertaker,YES
the_village_(the_prisoner),The Village (The Prisoner),YES
the_voyage_of_life,The Voyage of Life,YES
the_waste_land,The Waste Land,YES
the_watchtower,The Watchtower,YES
the_wedding_at_cana,The Wedding at Cana,YES
the_well-tempered_clavier,The Well-Tempered Clavier,YES
the_white_goddess,The White Goddess,YES
the_wild_duck,The Wild Duck,YES
the_will_to_believe,The Will to Believe,YES
the_work_of_art_in_the_age_of_mechanical_reproduction,The Work of Art in the Age of Mechanical Reproduction,YES
the_world_as_will_and_representation,The World as Will and Representation,YES
the_writing_on_the_wall,The writing on the wall,YES
theaetetus_(dialogue),Theaetetus (dialogue),YES
"thebes,_greece","Thebes, Greece",YES
their_eyes_were_watching_god,Their Eyes Were Watching God,YES
thelonious_monk,Thelonious Monk,YES
themis,Themis,YES
theo_van_doesburg,Theo van Doesburg,YES
theodor_w._adorno,Theodor W. Adorno,YES
theodore_dreiser,Theodore Dreiser,YES
theosophy,Theosophy,YES
theotokos,Theotokos,YES
thermodynamic_activity,Thermodynamic activity,YES
thermonuclear_fusion,Thermonuclear fusion,YES
theses_on_feuerbach,Theses on Feuerbach,YES
theseus,Theseus,YES
thetis,Thetis,YES
thiamine,Thiamine,YES
thin_layer_chromatography,,NO
things_fall_apart,Things Fall Apart,YES
thiol,Thiol,YES
third_crusade,Third Crusade,YES
third_epistle_to_the_corinthians,Third Epistle to the Corinthians,YES
third_law_of_thermodynamics,Third law of thermodynamics,YES
thirty_years'_war,Thirty Years' War,YES
thixotropy,Thixotropy,YES
thomas_aquinas,Thomas Aquinas,YES
thomas_bayes,Thomas Bayes,YES
thomas_cole,Thomas Cole,YES
thomas_eakins,Thomas Eakins,YES
thomas_friedman,Thomas Friedman,YES
