Question ID,Sentence Position,Male Pronoun,Female Pronoun,Neuter Pronoun,Plural Pronoun
172546,1,1,1,0,3
172546,2,1,1,0,3
172548,0,0,0,0,0
172548,1,2,0,0,1
172548,2,3,0,0,1
100869,0,2,0,2,2
100869,1,5,0,3,3
100869,2,5,0,3,3
4614,0,0,0,2,0
4614,1,0,1,2,0
4614,2,0,2,2,0
4614,3,0,5,2,0
4614,4,0,6,2,0
4614,5,0,6,2,0
4614,6,0,6,2,0
109061,0,0,0,1,0
109061,1,0,0,2,1
109061,2,1,0,2,1
109061,3,2,0,2,1
6668,0,3,1,0,0
6668,1,3,1,1,1
6668,2,5,2,1,1
6668,3,5,2,1,1
6668,4,5,3,1,1
6668,5,5,3,1,1
6672,0,2,1,0,0
6672,1,5,2,0,0
6672,2,5,2,2,2
6672,3,6,2,2,2
6672,4,7,3,2,2
4625,0,2,1,0,0
4625,1,2,1,0,0
4625,2,3,2,0,0
4625,3,3,2,0,0
4625,4,3,2,0,0
4625,5,3,2,0,0
143891,0,2,0,0,0
143891,1,7,0,1,0
143891,2,7,0,1,0
143891,3,7,0,1,0
188085,0,0,0,0,0
188085,1,0,0,1,0
188085,2,0,0,1,0
188085,3,0,0,2,0
188085,4,0,0,2,0
4632,0,0,0,2,1
4632,1,0,0,4,2
4632,2,1,0,4,2
4632,3,1,0,4,2
102937,0,0,0,1,1
102937,1,0,0,1,1
102937,2,0,0,1,1
102937,3,0,0,2,2
6682,0,1,0,1,1
6682,1,1,0,1,1
6682,2,2,0,1,1
6682,3,2,0,1,1
6682,4,3,1,2,1
6682,5,3,1,2,1
182811,0,0,0,0,0
182811,1,2,0,2,2
182811,2,3,0,3,3
4636,0,0,3,0,0
4636,1,0,5,0,0
4636,2,0,7,2,1
4636,3,1,9,2,1
6686,0,2,1,0,0
6686,1,3,1,0,0
6686,2,4,2,0,0
6686,3,5,2,0,0
6686,4,6,2,0,0
6686,5,6,2,0,0
6688,0,0,0,1,1
6688,1,0,0,1,1
6688,2,0,0,1,1
6688,3,1,0,1,1
6688,4,1,0,1,1
6689,0,1,1,2,2
6689,1,3,1,3,3
6689,2,3,1,4,4
6689,3,3,1,4,4
4642,0,0,0,0,0
4642,1,2,0,1,0
4642,2,2,0,1,0
123429,0,0,0,0,0
123429,1,0,1,1,0
123429,2,0,4,1,0
123429,3,1,6,1,0
123429,4,2,7,1,0
123429,5,2,7,1,0
6696,0,1,0,0,0
6696,1,2,0,0,0
6696,2,5,0,0,0
6696,3,6,0,0,0
6696,4,6,0,0,0
6696,5,6,0,0,0
107050,0,1,1,0,0
107050,1,1,1,1,0
107050,2,2,2,3,1
107050,3,4,3,4,1
107050,4,4,3,4,1
4651,0,3,2,0,0
4651,1,6,2,1,1
4651,2,11,4,1,1
4651,3,11,4,1,1
4652,0,1,0,0,0
4652,1,5,0,0,0
4652,2,6,1,0,0
6702,0,2,1,0,1
6702,1,3,1,0,1
6702,2,5,2,0,1
6702,3,5,2,2,1
6702,4,5,2,3,2
4656,0,2,0,0,0
4656,1,4,0,0,0
4656,2,5,0,0,0
4656,3,5,0,0,0
4659,0,3,0,0,0
4659,1,5,0,1,1
4659,2,7,0,2,2
4659,3,7,0,2,2
4660,0,1,2,0,0
4660,1,1,2,0,0
4660,2,1,2,1,1
4660,3,2,2,1,1
4660,4,2,2,1,1
105015,0,0,0,0,0
105015,1,1,1,1,2
105015,2,2,1,1,2
105015,3,3,2,1,2
105015,4,3,2,1,2
102968,0,0,0,0,0
102968,1,2,0,1,1
102968,2,4,0,3,3
102968,3,4,0,3,3
164411,0,4,2,1,1
164411,1,4,2,1,1
102975,0,0,0,1,0
102975,1,0,0,1,0
102975,2,2,0,3,2
102975,3,2,1,3,2
105025,0,1,0,0,0
105025,1,3,0,0,0
105025,2,4,0,0,0
105025,3,4,0,0,0
105033,0,1,0,0,0
105033,1,2,1,0,0
105033,2,2,2,0,0
105033,3,3,2,1,1
105033,4,3,2,1,1
164426,0,2,0,1,1
164426,1,4,0,1,1
164426,2,5,0,1,1
164426,3,5,0,1,1
164427,0,0,2,3,1
164427,1,0,2,3,1
6733,0,1,1,0,0
6733,1,4,2,2,2
6733,2,4,3,3,3
6733,3,4,3,4,3
6733,4,8,5,4,3
6733,5,8,5,4,3
117517,0,3,2,0,0
117517,1,5,3,1,1
117517,2,6,3,1,1
117517,3,6,3,1,1
181420,0,0,0,0,0
181420,1,0,0,3,2
181420,2,0,0,3,2
6305,0,1,0,0,0
6305,1,3,0,0,1
6305,2,3,0,0,1
6305,3,9,2,3,5
6305,4,10,3,3,5
6743,0,1,1,0,0
6743,1,2,2,0,0
6743,2,4,3,0,0
6743,3,5,3,0,0
6743,4,6,4,0,0
6745,0,0,1,0,0
6745,1,0,1,0,0
6745,2,1,2,0,0
6745,3,4,3,0,0
6745,4,4,3,1,1
155502,0,0,0,1,1
155502,1,0,0,1,1
155502,2,1,0,1,1
4699,0,1,1,0,0
4699,1,3,1,0,0
4699,2,5,3,0,0
103008,0,0,0,0,0
103008,1,0,0,1,1
103008,2,0,0,2,2
103008,3,2,1,2,2
103008,4,3,2,2,2
103008,5,3,2,2,2
6754,0,0,0,1,1
6754,1,1,0,5,5
6754,2,4,1,7,7
164453,0,3,1,0,0
164453,1,5,1,2,1
164453,2,7,3,2,1
164456,0,0,4,1,0
164456,1,0,8,1,0
164456,2,1,9,1,0
117354,0,0,0,0,0
117354,1,1,1,0,0
117354,2,1,1,1,1
117354,3,2,1,1,1
117354,4,3,2,1,1
121451,0,0,0,2,2
121451,1,0,0,4,3
121451,2,0,0,4,3
121451,3,2,0,5,4
121451,4,3,1,5,4
164462,0,0,0,1,1
164462,1,0,0,1,2
164462,2,0,0,1,2
6768,0,1,0,0,0
6768,1,4,0,0,0
6768,2,5,0,1,1
6768,3,5,0,1,1
6931,0,2,0,0,0
6931,1,3,0,1,1
6931,2,5,0,1,1
6931,3,6,1,1,1
4724,0,0,0,0,0
4724,1,0,1,0,0
4724,2,1,2,0,0
4726,0,1,5,0,0
4726,1,1,9,1,1
4726,2,1,9,1,1
6919,0,1,0,2,1
6919,1,2,0,2,1
6919,2,5,0,2,1
6919,3,5,0,2,1
6919,4,6,1,2,1
164476,0,0,0,1,1
164476,1,0,0,2,2
164476,2,0,0,2,2
164476,3,0,0,2,2
6781,0,1,0,0,0
6781,1,5,0,0,0
6781,2,6,1,0,0
107137,0,0,0,1,0
107137,1,1,0,1,0
107137,2,3,0,1,0
107137,3,3,0,2,1
107137,4,5,1,2,1
164482,0,0,0,1,0
164482,1,0,0,3,0
164482,2,0,0,3,0
164484,0,1,0,0,0
164484,1,2,2,0,0
164484,2,3,2,0,0
164484,3,3,2,0,0
109189,0,4,1,0,0
109189,1,5,1,0,0
109189,2,6,1,0,0
141761,0,3,1,0,0
141761,1,6,2,0,1
141761,2,7,3,0,1
154248,0,0,0,0,0
154248,1,3,0,0,0
154248,2,3,0,0,0
6793,0,0,0,1,0
6793,1,0,0,1,0
6793,2,1,1,1,0
6793,3,1,1,1,0
154251,0,0,2,1,1
154251,1,0,3,1,1
154251,2,0,3,1,1
154253,0,0,1,0,0
154253,1,0,1,1,1
154253,2,0,1,1,1
154257,0,0,4,1,1
154257,1,0,6,1,1
154257,2,0,6,1,1
4755,0,0,1,0,0
4755,1,3,1,1,1
4755,2,6,1,1,1
4755,3,7,2,1,1
6806,0,0,0,0,0
6806,1,1,0,0,0
6806,2,1,0,0,0
6806,3,1,0,0,0
6806,4,1,0,1,1
6806,5,1,0,1,1
148122,0,3,0,0,0
148122,1,4,0,0,0
148122,2,6,1,0,0
101022,0,3,1,0,0
101022,1,3,1,3,2
101022,2,8,3,3,2
101022,3,10,3,3,2
101022,4,10,3,3,2
141765,0,3,0,0,0
141765,1,5,0,0,0
141765,2,7,1,0,0
6598,0,5,3,0,0
6598,1,7,4,0,1
6598,2,7,4,3,4
6598,3,9,5,3,4
118897,0,2,0,0,0
118897,1,4,0,0,0
118897,2,10,1,2,2
118897,3,11,2,2,2
109230,0,1,1,0,0
109230,1,2,1,1,2
109230,2,2,1,1,2
109230,3,2,1,1,2
161510,0,1,0,0,0
161510,1,3,0,1,0
161510,2,4,1,1,0
164533,0,2,0,0,0
164533,1,3,0,0,0
164533,2,4,0,0,0
164534,0,0,0,0,0
164534,1,2,0,1,1
164534,2,3,1,2,2
109243,0,2,1,1,2
109243,1,3,1,1,2
109243,2,4,3,1,2
109243,3,5,4,1,2
109243,4,5,4,1,2
176831,0,0,0,0,0
176831,1,2,0,0,0
176831,2,2,0,0,0
6849,0,0,0,0,0
6849,1,0,0,0,1
6849,2,0,0,0,2
6849,3,0,0,1,3
109254,0,1,1,0,0
109254,1,2,1,2,1
109254,2,3,2,3,1
109254,3,3,2,3,1
5921,0,0,0,0,0
5921,1,0,0,0,0
5921,2,1,1,0,0
5921,3,1,1,0,0
5921,4,2,2,0,0
103113,0,0,0,0,0
103113,1,2,0,1,1
103113,2,2,0,1,1
103113,3,3,0,1,1
103113,4,3,0,1,1
103113,5,3,0,1,1
154319,0,0,0,3,0
154319,1,0,0,5,2
154319,2,0,0,5,2
180947,0,1,2,0,0
180947,1,3,3,0,0
180947,2,3,3,0,0
180947,3,3,3,0,0
177614,0,1,0,0,0
177614,1,2,0,2,1
177614,2,3,1,2,1
180954,0,0,0,0,1
180954,1,0,0,0,2
180954,2,0,0,1,3
166351,0,1,0,0,0
166351,1,3,0,0,0
166351,2,4,0,2,1
166351,3,4,0,2,1
6876,0,0,0,0,0
6876,1,0,0,1,1
6876,2,4,2,1,1
6876,3,4,2,1,1
6876,4,4,2,2,1
180959,0,2,2,0,0
180959,1,5,3,1,1
180959,2,5,3,1,1
180960,0,2,2,0,0
180960,1,2,2,0,0
180960,2,4,2,0,0
180960,3,4,2,0,0
156386,0,2,0,0,0
156386,1,5,0,0,0
156386,2,6,0,0,0
166011,0,1,0,0,0
166011,1,1,0,1,2
166011,2,3,1,1,2
166011,3,3,1,1,2
156388,0,0,1,0,0
156388,1,0,4,1,1
156388,2,0,4,1,1
156389,0,0,0,0,0
156389,1,2,1,0,0
4840,0,1,0,1,0
4840,1,6,3,1,0
4840,2,7,3,1,0
4840,3,7,3,1,0
4841,0,2,2,0,0
4841,1,4,3,0,0
4841,2,5,4,1,1
4841,3,5,4,1,1
6890,0,2,1,0,1
6890,1,2,1,0,1
6890,2,2,1,1,2
103147,0,1,0,0,0
103147,1,2,1,0,0
103147,2,3,1,0,0
103147,3,3,1,0,0
4562,0,0,3,0,0
4562,1,2,10,0,0
4562,2,2,10,0,0
113397,0,2,1,1,1
113397,1,2,1,2,2
113397,2,3,1,2,2
113397,3,4,3,2,2
113397,4,6,4,2,2
113397,5,9,5,2,2
113397,6,9,5,2,2
109303,0,1,0,0,0
109303,1,1,0,0,0
109303,2,1,0,0,0
109303,3,1,0,0,0
117204,0,1,0,2,2
117204,1,2,0,2,2
117204,2,3,1,2,2
117204,3,4,2,3,3
117204,4,4,2,3,3
4860,0,2,1,0,0
4860,1,4,1,0,0
4860,2,5,1,0,0
4860,3,5,1,0,0
187178,0,1,1,0,0
187178,1,1,1,1,0
187178,2,1,1,2,0
187178,3,1,1,3,1
188885,0,2,0,0,0
188885,1,4,1,0,0
188885,2,5,2,0,0
109313,0,0,0,0,0
109313,1,2,2,0,0
109313,2,6,3,0,0
109313,3,6,3,0,0
113415,0,0,0,0,0
113415,1,1,1,0,0
113415,2,1,2,0,1
113415,3,1,2,0,1
181000,0,0,0,1,1
181000,1,1,0,1,1
181000,2,1,0,1,1
181000,3,1,0,1,1
170924,0,0,0,0,0
170924,1,1,1,0,0
4877,0,1,0,2,3
4877,1,2,0,2,3
4877,2,3,0,2,3
4877,3,5,0,3,4
4877,4,6,0,3,4
105232,0,2,0,0,0
105232,1,6,0,0,0
105232,2,8,0,0,0
105232,3,11,0,0,0
105232,4,12,0,0,0
105232,5,12,0,0,0
109331,0,0,0,0,0
109331,1,0,1,0,0
109331,2,2,1,1,1
109331,3,3,1,1,1
109331,4,3,1,2,2
4885,0,1,1,0,0
4885,1,3,2,0,0
4885,2,3,2,0,0
4885,3,6,2,2,2
4885,4,6,2,2,2
4889,0,0,0,1,1
4889,1,0,0,1,1
4889,2,0,0,2,2
4889,3,1,2,3,3
4889,4,1,2,3,3
6938,0,1,1,0,0
6938,1,2,2,0,0
6938,2,3,5,0,0
6938,3,3,5,0,0
188890,0,2,0,0,0
188890,1,2,0,0,1
188890,2,2,0,0,1
187167,0,1,1,0,0
187167,1,1,2,1,1
187167,2,1,2,1,1
107312,0,3,0,1,1
107312,1,3,0,1,1
107312,2,4,1,4,4
107312,3,4,1,5,5
166363,0,2,1,0,0
166363,1,3,1,0,0
166363,2,3,1,0,0
115492,0,0,0,1,0
115492,1,2,0,1,0
115492,2,5,1,2,1
115492,3,7,2,2,1
115492,4,7,2,2,1
107301,0,0,0,0,0
107301,1,4,1,0,0
107301,2,4,1,0,0
107301,3,4,1,0,0
4902,0,2,0,0,0
4902,1,2,0,0,0
4902,2,3,1,0,0
4902,3,3,2,0,0
4902,4,3,2,1,1
187175,0,1,2,2,2
187175,1,2,2,3,3
187175,2,3,2,3,4
187175,3,3,2,3,4
4904,0,1,0,0,0
4904,1,2,0,0,0
4904,2,4,0,0,0
4904,3,6,0,0,0
4904,4,7,1,1,1
187177,0,1,1,1,1
187177,1,3,1,2,2
187177,2,3,1,2,2
4906,0,1,0,0,0
4906,1,2,0,0,0
4906,2,3,1,2,1
4906,3,4,2,3,2
4906,4,9,3,4,3
4906,5,9,3,5,4
184455,0,0,0,0,0
184455,1,1,0,1,1
184455,2,2,1,1,2
184455,3,2,1,1,2
107308,0,0,0,0,0
107308,1,2,0,0,0
107308,2,5,0,1,1
107308,3,5,0,1,1
187183,0,0,0,0,0
187183,1,0,0,3,2
187183,2,0,0,4,2
187183,3,0,0,4,2
6960,0,3,0,0,0
6960,1,6,0,1,1
6960,2,7,0,1,1
6960,3,7,0,1,1
6963,0,0,2,1,1
6963,1,2,2,1,1
6963,2,2,2,2,2
6963,3,3,2,2,2
106975,0,0,0,1,1
106975,1,0,1,2,2
106975,2,1,1,3,3
106975,3,2,1,3,3
106975,4,2,2,3,3
187200,0,0,0,0,0
187200,1,0,2,1,1
187200,2,0,3,1,1
187200,3,0,3,1,1
185153,0,1,0,0,0
185153,1,4,1,0,0
185153,2,4,1,0,0
185153,3,4,1,0,0
6978,0,2,0,0,0
6978,1,5,0,0,0
6978,2,6,1,1,1
6978,3,6,1,1,1
183656,0,3,2,0,0
183656,1,4,2,1,1
183656,2,5,3,1,1
6983,0,0,0,0,0
6983,1,2,0,0,0
6983,2,5,0,0,0
6983,3,5,0,0,0
109385,0,0,1,1,1
109385,1,2,1,1,1
109385,2,3,2,2,2
109385,3,3,2,2,3
109385,4,3,2,2,3
180023,0,1,0,0,0
180023,1,1,0,1,1
180023,2,1,0,2,1
180023,3,1,0,2,1
180023,4,1,0,2,1
162811,0,1,0,0,0
162811,1,3,1,0,1
162811,2,3,1,0,1
136018,0,0,0,1,0
136018,1,1,1,2,1
136018,2,2,3,3,2
101204,0,1,1,0,0
101204,1,2,2,0,0
101204,2,2,2,0,0
101204,3,3,2,1,1
101204,4,4,3,1,1
7011,0,2,1,0,0
7011,1,3,1,1,1
7011,2,4,1,1,1
7011,3,6,1,1,1
7011,4,7,2,1,1
4969,0,3,2,0,0
4969,1,4,2,3,3
4969,2,5,2,4,4
4969,3,6,2,4,5
4969,4,6,2,4,5
174567,0,0,2,0,0
174567,1,1,5,0,0
174567,2,1,5,0,0
4980,0,0,0,0,0
4980,1,0,0,0,0
4980,2,3,2,0,0
4980,3,3,2,2,0
4980,4,3,2,2,0
4981,0,0,0,1,0
4981,1,0,0,2,1
4981,2,0,0,3,1
4981,3,0,0,3,1
103287,0,0,0,0,0
103287,1,2,2,0,0
103287,2,2,4,0,0
103287,3,2,5,0,0
103287,4,2,5,0,0
103287,5,2,5,0,0
7032,0,1,1,0,0
7032,1,3,1,0,0
7032,2,3,1,0,0
7032,3,4,3,0,0
5816,0,0,0,0,0
5816,1,2,0,0,0
5816,2,4,0,0,0
5816,3,4,0,0,0
107393,0,0,1,0,0
107393,1,1,2,0,0
107393,2,4,5,0,0
107393,3,4,5,0,0
105347,0,0,0,0,0
105347,1,1,3,0,0
105347,2,2,4,0,0
105347,3,3,5,0,0
105347,4,5,6,0,0
5003,0,1,0,0,0
5003,1,1,0,1,1
5003,2,1,0,1,1
5003,3,1,0,1,1
5003,4,1,0,2,2
5003,5,1,0,2,2
5004,0,2,0,3,3
5004,1,3,0,3,3
5004,3,6,1,3,3
5004,4,7,1,3,3
113660,0,0,0,0,0
113660,1,0,0,0,0
113660,2,0,0,1,0
113660,3,1,0,1,0
187203,0,0,0,0,0
187203,1,0,0,0,0
187203,2,0,0,0,0
187203,3,0,0,0,0
187203,4,0,0,0,0
106990,0,0,0,3,0
106990,1,1,1,4,0
106990,2,5,1,4,0
106990,3,5,1,5,1
170902,0,0,0,0,0
170902,1,1,0,0,0
170902,2,1,0,0,0
109464,0,1,0,1,0
109464,1,1,0,2,0
109464,2,2,0,3,1
109464,3,2,0,3,1
7066,0,2,1,0,0
7066,1,3,1,0,0
7066,2,4,1,0,0
7066,3,6,1,0,0
7066,4,7,1,0,0
7066,5,8,2,0,0
7069,0,2,0,0,0
7069,1,5,0,0,0
7069,2,5,0,0,0
7069,3,5,0,1,1
117662,0,0,0,1,0
117662,1,3,2,2,1
117662,2,6,2,2,1
117662,3,6,2,2,1
117662,4,6,2,2,1
7072,0,2,0,0,0
7072,1,2,1,0,0
7072,2,3,1,1,1
7072,3,3,1,2,2
5029,0,1,0,0,0
5029,1,2,0,1,1
5029,2,2,0,1,1
5029,3,3,0,1,1
5029,4,4,0,1,1
5029,5,5,1,1,1
168870,0,3,0,0,0
168870,1,7,0,0,0
168870,2,8,1,0,0
107431,0,0,0,0,0
107431,1,1,0,0,0
107431,2,3,0,0,0
107431,3,3,0,0,0
179356,0,1,1,3,2
179356,1,2,1,5,4
179356,2,2,1,5,4
5036,0,2,2,2,1
5036,1,2,2,2,1
5036,2,2,2,3,2
5036,3,2,2,3,2
5036,4,3,3,4,3
136112,0,0,0,1,1
136112,1,2,1,1,1
168884,0,2,0,0,0
168884,1,4,0,0,0
168884,2,4,0,1,1
105398,0,0,0,0,0
105398,1,5,2,0,0
105398,2,6,2,0,0
105398,3,8,3,1,1
107447,0,2,2,0,0
107447,1,3,2,2,2
107447,2,5,3,2,2
107447,3,5,3,2,2
113595,0,1,0,1,1
113595,1,1,0,1,1
113595,2,3,0,1,1
113595,3,5,2,1,1
113595,4,6,4,4,5
113595,5,6,4,4,5
160700,0,0,1,0,1
160700,1,0,2,0,1
160700,2,1,3,0,1
166846,0,0,1,0,0
166846,1,3,3,0,0
166846,2,7,3,0,0
166846,3,8,4,0,0
109503,0,1,0,0,0
109503,1,1,0,1,0
109503,2,1,1,1,1
109503,3,1,1,1,1
160707,0,1,0,1,0
160707,1,2,1,2,1
160707,2,2,1,2,1
160707,3,2,1,2,1
4598,0,4,2,0,0
4598,1,8,4,0,2
4598,2,8,4,0,2
162529,0,1,0,0,0
162529,1,1,0,1,1
162529,2,2,0,1,1
162529,3,2,0,1,1
151713,0,2,0,0,0
151713,1,4,0,1,1
151713,2,4,0,1,1
5065,0,0,0,0,0
5065,1,2,0,1,1
5065,2,3,0,1,1
5065,3,7,1,3,2
5065,4,7,2,4,2
5065,5,8,3,4,2
188920,0,3,2,0,0
188920,1,4,3,1,1
188920,2,4,3,1,1
160725,0,0,0,1,0
160725,1,0,0,2,0
160725,2,1,0,2,0
7127,0,2,1,0,0
7127,1,3,1,0,0
7127,2,4,1,1,1
7127,3,5,2,1,1
7127,4,6,3,2,2
7127,5,7,3,2,2
7127,6,7,3,2,2
5081,0,0,0,0,0
5081,1,1,1,1,2
5081,2,1,1,3,3
5081,3,4,2,3,3
5081,4,4,2,4,4
106418,0,0,0,0,0
106418,1,1,2,1,2
106418,2,2,3,1,2
160740,0,2,0,0,0
160740,1,4,0,0,0
160740,2,4,0,0,0
113830,0,1,0,0,0
113830,1,2,4,0,0
113830,2,2,4,1,1
113830,3,3,4,1,1
113830,4,3,4,1,1
101356,0,0,0,0,0
101356,1,3,0,1,1
101356,2,7,0,1,1
101356,3,10,0,1,1
101356,4,10,0,1,1
173038,0,2,0,1,1
173038,1,4,1,1,1
173038,2,4,1,1,1
173041,0,4,1,0,0
173041,1,6,2,1,1
173041,2,6,2,1,1
173043,0,0,0,0,0
173043,1,1,0,0,0
173043,2,2,0,0,0
173043,3,2,0,0,0
7160,0,0,0,0,0
7160,1,1,0,0,0
7160,2,1,0,1,1
7160,3,3,1,1,1
173049,0,2,1,1,1
173049,1,5,2,2,2
173049,2,6,2,3,3
173049,3,6,2,3,3
7163,0,0,1,0,0
7163,1,0,1,0,0
7163,2,1,2,1,1
7163,3,2,2,2,2
168956,0,0,0,0,0
168956,1,2,0,1,0
168956,2,2,0,1,0
7166,0,0,0,1,1
7166,1,0,0,1,1
7166,2,1,0,1,1
7166,3,4,1,1,1
7166,4,4,1,2,2
5121,0,5,2,0,0
5121,1,8,3,0,0
5121,2,9,4,0,0
105479,0,0,0,2,0
105479,1,0,0,3,0
105479,2,0,3,3,0
105479,3,0,3,4,1
7176,0,0,0,3,2
7176,1,0,0,3,2
7176,2,0,0,3,2
7176,3,0,1,3,2
7176,4,0,1,4,3
6316,0,0,0,0,0
6316,1,1,1,1,0
6316,2,1,1,2,1
6316,3,1,1,2,1
6316,4,1,1,3,2
6316,5,1,1,3,2
7178,0,1,0,1,1
7178,1,5,0,1,1
7178,2,6,0,1,1
7178,3,6,0,1,1
7180,0,0,0,0,0
7180,1,1,0,0,0
7180,2,1,0,0,0
7180,3,5,4,2,2
7180,4,6,5,2,2
5136,0,2,1,0,0
5136,1,3,1,1,0
5136,2,3,1,3,2
5136,3,4,2,3,2
113681,0,0,0,0,0
113681,1,0,0,0,0
113681,2,1,1,2,0
113681,3,1,1,2,0
184521,0,3,1,0,0
184521,1,5,2,1,1
184521,2,5,2,1,1
105503,0,0,0,0,0
105503,1,0,0,0,0
105503,2,0,0,0,0
105503,3,1,0,0,0
105503,4,1,0,2,1
5157,0,0,0,0,0
5157,1,0,1,1,0
5157,2,0,1,1,0
5157,3,0,1,3,1
5157,4,0,1,3,1
160806,0,3,1,1,4
160806,1,3,1,1,4
162856,0,0,0,0,0
162856,1,0,0,0,1
162856,2,0,0,0,1
5161,0,1,0,0,0
5161,1,2,0,0,0
5161,2,2,0,4,4
5161,3,3,0,4,4
5161,4,3,0,4,4
160810,0,0,0,0,0
160810,1,4,1,0,0
160810,2,4,1,0,0
104632,0,4,1,0,0
104632,1,8,5,1,1
104632,2,8,5,3,3
104632,3,9,5,3,3
104632,4,9,5,3,3
134191,0,0,1,0,0
134191,1,1,5,0,0
134191,2,1,5,0,0
7218,0,0,0,3,3
7218,1,2,1,4,3
7218,2,2,1,8,5
7218,3,2,1,9,6
7223,0,1,0,0,0
7223,1,4,0,1,1
7223,2,6,2,2,3
7223,3,7,2,3,4
152636,0,1,0,0,0
152636,1,3,0,0,0
152636,2,3,0,0,0
162877,0,1,0,0,0
162877,1,3,0,0,0
162877,2,3,0,0,0
181429,0,0,0,0,0
181429,1,2,2,0,0
181429,2,3,3,0,0
181429,3,3,3,0,0
7232,0,2,0,1,1
7232,1,3,0,1,1
7232,2,3,0,1,1
7232,3,4,1,1,1
103489,0,2,0,0,0
103489,1,3,0,0,0
103489,2,3,0,0,0
103489,3,4,0,1,1
103489,4,4,0,1,1
162884,0,1,0,0,0
162884,1,4,1,0,0
162884,2,5,1,0,0
162884,3,6,2,0,0
162886,0,1,0,2,1
162886,1,2,0,2,1
180065,0,2,2,0,0
180065,1,4,3,1,1
180065,2,4,3,1,1
188870,0,2,0,0,0
188870,1,3,0,1,1
188870,2,3,0,1,1
175177,0,1,1,0,0
175177,1,1,1,0,0
175177,2,1,1,0,0
184503,0,0,0,0,0
184503,1,0,0,2,3
184503,2,0,0,2,3
184503,3,0,0,2,3
184503,4,0,0,3,4
5198,0,0,0,0,0
5198,1,0,0,0,0
5198,2,1,2,0,0
5198,3,5,4,2,2
5198,4,5,4,2,2
175185,0,1,0,0,0
175185,1,1,0,0,0
175185,2,1,0,0,0
175185,3,1,0,0,0
154716,0,0,1,0,0
154716,1,1,3,0,0
154716,2,1,3,0,0
7261,0,2,1,0,0
7261,1,4,3,1,1
7261,2,5,4,1,1
7261,3,6,4,1,1
7261,4,6,4,1,1
5214,0,1,0,0,0
5214,1,2,0,1,1
5214,2,4,0,1,1
5214,3,5,0,2,3
5214,4,6,1,3,4
5216,0,1,0,2,1
5216,1,1,3,3,2
5216,2,1,3,4,3
152674,0,1,0,0,0
152674,1,2,1,1,1
152674,2,2,1,1,1
7269,0,1,0,1,1
7269,1,3,1,1,1
7269,2,5,2,1,1
7269,3,6,2,1,1
7269,4,6,2,2,2
7270,0,1,0,0,0
7270,1,4,1,0,0
7270,2,4,1,0,0
7270,3,4,1,0,0
7270,4,4,1,0,0
158824,0,1,0,0,0
158824,1,2,0,0,0
158824,2,2,0,0,0
5225,0,1,0,1,1
5225,1,1,0,1,1
5225,2,1,0,1,1
5225,3,2,0,2,2
5225,4,3,1,2,2
154747,0,2,0,0,0
154747,1,4,0,0,0
154747,2,4,0,0,0
152700,0,0,0,2,0
152700,1,1,1,2,0
152700,2,1,1,2,0
157229,0,0,0,0,0
157229,1,1,0,0,0
157229,2,2,0,0,0
157229,3,2,0,0,0
7298,0,1,1,0,0
7298,1,2,1,0,0
7298,2,3,1,0,0
7298,3,3,1,0,0
173046,0,3,2,0,0
173046,1,7,2,2,2
173046,2,7,2,3,3
101515,0,0,0,2,2
101515,1,0,0,5,3
101515,2,0,0,7,4
101515,3,4,2,7,4
101515,4,4,2,7,4
5260,0,2,0,0,0
5260,1,3,0,1,2
5260,2,3,0,1,2
105110,0,0,0,0,0
105110,1,0,0,0,0
105110,2,1,0,0,0
105110,3,2,1,1,1
7310,0,0,0,1,1
7310,1,0,0,3,3
7310,2,0,1,3,3
7310,3,0,2,5,4
7310,4,0,2,5,4
175982,0,1,0,0,0
175982,1,3,0,0,0
175982,2,5,2,0,0
102897,0,2,2,0,0
102897,1,2,6,1,1
102897,2,3,7,1,1
122009,0,0,0,2,2
122009,1,0,0,2,2
122009,2,0,0,3,3
122009,3,0,0,6,6
122009,4,1,1,6,6
103580,0,2,0,0,0
103580,1,3,0,0,1
103580,2,3,0,2,2
103580,3,5,0,2,2
103580,4,6,0,3,2
103580,5,6,0,3,2
179359,0,3,2,0,0
179359,1,5,4,0,0
179359,2,5,4,0,0
106970,0,1,0,0,0
106970,1,3,1,0,0
106970,2,8,3,0,0
106970,3,11,4,0,0
106970,4,11,4,0,0
179362,0,2,2,0,0
179362,1,4,3,0,0
179362,2,5,4,0,0
154789,0,0,0,0,0
154789,1,0,0,1,0
154789,2,0,0,1,0
179366,0,0,0,0,0
179366,1,1,1,0,0
179366,2,1,1,0,0
179372,0,0,0,1,1
179372,1,0,0,1,1
179372,2,1,1,1,1
113621,0,0,0,0,0
113621,1,3,2,0,0
113621,2,5,2,0,0
113621,3,5,2,0,0
154802,0,0,3,0,0
154802,1,0,4,0,0
154802,2,1,6,0,0
7348,0,2,0,1,1
7348,1,3,0,1,1
7348,2,3,0,2,2
7348,3,4,0,3,3
7348,4,4,0,3,3
163358,0,0,0,2,2
163358,1,3,1,2,2
163358,2,3,1,2,2
179383,0,0,0,0,0
179383,1,2,0,0,0
179383,2,6,1,0,0
179383,3,7,1,0,0
107706,0,0,0,0,0
107706,1,1,0,0,0
107706,2,2,0,0,0
107706,3,2,0,0,0
107706,4,3,1,1,1
